power_limit_mw,voltage_v,measured_mw,reading_index,timestamp_iso,status
5.000,0.0000,0.0000,0,2026-03-16T13:55:58.291203+00:00,OK
5.000,0.0500,0.0000,1,2026-03-16T13:55:59.359274+00:00,OK
5.000,0.1000,0.0000,2,2026-03-16T13:56:00.427762+00:00,OK
5.000,0.1500,0.0000,3,2026-03-16T13:56:01.495342+00:00,OK
5.000,0.2000,0.0000,4,2026-03-16T13:56:02.561746+00:00,OK
5.000,0.2500,0.0000,5,2026-03-16T13:56:03.596844+00:00,OK
5.000,0.3000,0.0000,6,2026-03-16T13:56:04.647830+00:00,OK
5.000,0.3500,0.0000,7,2026-03-16T13:56:05.716879+00:00,OK
5.000,0.4000,0.0000,8,2026-03-16T13:56:06.766657+00:00,OK
5.000,0.4500,0.0001,9,2026-03-16T13:56:07.800977+00:00,OK
5.000,0.5000,0.0009,10,2026-03-16T13:56:08.851949+00:00,OK
5.000,0.5500,0.0021,11,2026-03-16T13:56:09.919728+00:00,OK
5.000,0.6000,0.0038,12,2026-03-16T13:56:11.003385+00:00,OK
5.000,0.6500,0.0063,13,2026-03-16T13:56:12.071144+00:00,OK
5.000,0.7000,0.0098,14,2026-03-16T13:56:13.155681+00:00,OK
5.000,0.7500,0.0156,15,2026-03-16T13:56:14.225144+00:00,OK
5.000,0.8000,0.0254,16,2026-03-16T13:56:15.311212+00:00,OK
5.000,0.8500,0.0375,17,2026-03-16T13:56:16.409255+00:00,OK
5.000,0.9000,0.0445,18,2026-03-16T13:56:17.477285+00:00,OK
5.000,0.9500,0.0540,19,2026-03-16T13:56:18.529203+00:00,OK
5.000,1.0000,0.0676,20,2026-03-16T13:56:19.595815+00:00,OK
5.000,1.0500,0.0879,21,2026-03-16T13:56:20.613739+00:00,OK
5.000,1.1000,0.1200,22,2026-03-16T13:56:21.682315+00:00,OK
5.000,1.1500,0.1638,23,2026-03-16T13:56:22.732612+00:00,OK
5.000,1.2000,0.2189,24,2026-03-16T13:56:23.766568+00:00,OK
5.000,1.2500,0.2759,25,2026-03-16T13:56:24.801971+00:00,OK
5.000,1.3000,0.3323,26,2026-03-16T13:56:25.902082+00:00,OK
5.000,1.3500,0.3883,27,2026-03-16T13:56:27.019899+00:00,OK
5.000,1.4000,0.4444,28,2026-03-16T13:56:28.070874+00:00,OK
5.000,1.4500,0.5016,29,2026-03-16T13:56:29.155418+00:00,OK
5.000,1.5000,0.5588,30,2026-03-16T13:56:30.184806+00:00,OK
5.000,1.5500,0.6152,31,2026-03-16T13:56:31.258499+00:00,OK
5.000,1.6000,0.6726,32,2026-03-16T13:56:32.309585+00:00,OK
5.000,1.6500,0.7295,33,2026-03-16T13:56:33.377414+00:00,OK
5.000,1.7000,0.7877,34,2026-03-16T13:56:34.460738+00:00,OK
5.000,1.7500,0.8456,35,2026-03-16T13:56:35.528150+00:00,OK
5.000,1.8000,0.9046,36,2026-03-16T13:56:36.635001+00:00,OK
5.000,1.8500,0.9625,37,2026-03-16T13:56:37.686943+00:00,OK
5.000,1.9000,1.0211,38,2026-03-16T13:56:38.741965+00:00,OK
5.000,1.9500,1.0781,39,2026-03-16T13:56:39.786386+00:00,OK
5.000,2.0000,1.1361,40,2026-03-16T13:56:40.866791+00:00,OK
5.000,2.0500,1.1938,41,2026-03-16T13:56:41.951577+00:00,OK
5.000,2.1000,1.2519,42,2026-03-16T13:56:43.021519+00:00,OK
5.000,2.1500,1.3107,43,2026-03-16T13:56:44.104153+00:00,OK
5.000,2.2000,1.3697,44,2026-03-16T13:56:45.164387+00:00,OK
5.000,2.2500,1.4287,45,2026-03-16T13:56:46.208754+00:00,OK
5.000,2.3000,1.4882,46,2026-03-16T13:56:47.272913+00:00,OK
5.000,2.3500,1.5476,47,2026-03-16T13:56:48.357679+00:00,OK
5.000,2.4000,1.6061,48,2026-03-16T13:56:49.461913+00:00,OK
5.000,2.4500,1.6661,49,2026-03-16T13:56:50.530026+00:00,OK
5.000,2.5000,1.7113,50,2026-03-16T13:56:51.564677+00:00,OK
5.000,2.5500,1.7119,51,2026-03-16T13:56:52.624421+00:00,OK
5.000,2.6000,1.7118,52,2026-03-16T13:56:53.681005+00:00,OK
5.000,2.6500,1.7118,53,2026-03-16T13:56:54.723197+00:00,OK
5.000,2.7000,1.7118,54,2026-03-16T13:56:55.809011+00:00,OK
5.000,2.7500,1.7117,55,2026-03-16T13:56:56.849717+00:00,OK
5.000,2.8000,1.7122,56,2026-03-16T13:56:57.919664+00:00,OK
5.000,2.8500,1.7124,57,2026-03-16T13:56:58.964702+00:00,OK
5.000,2.9000,1.7120,58,2026-03-16T13:57:00.025114+00:00,OK
5.000,2.9500,1.7121,59,2026-03-16T13:57:01.087559+00:00,OK
5.000,3.0000,1.7118,60,2026-03-16T13:57:02.122561+00:00,OK
10.000,0.0000,0.0002,61,2026-03-16T13:57:03.639374+00:00,OK
10.000,0.0500,0.0001,62,2026-03-16T13:57:04.757483+00:00,OK
10.000,0.1000,0.0001,63,2026-03-16T13:57:05.826243+00:00,OK
10.000,0.1500,0.0001,64,2026-03-16T13:57:06.902277+00:00,OK
10.000,0.2000,0.0001,65,2026-03-16T13:57:07.928330+00:00,OK
10.000,0.2500,0.0012,66,2026-03-16T13:57:09.013078+00:00,OK
10.000,0.3000,0.0044,67,2026-03-16T13:57:10.112710+00:00,OK
10.000,0.3500,0.0112,68,2026-03-16T13:57:11.113851+00:00,OK
10.000,0.4000,0.0296,69,2026-03-16T13:57:12.165926+00:00,OK
10.000,0.4500,0.0470,70,2026-03-16T13:57:13.232260+00:00,OK
10.000,0.5000,0.0729,71,2026-03-16T13:57:14.300514+00:00,OK
10.000,0.5500,0.1319,72,2026-03-16T13:57:15.367593+00:00,OK
10.000,0.6000,0.2370,73,2026-03-16T13:57:16.402567+00:00,OK
10.000,0.6500,0.3508,74,2026-03-16T13:57:17.453483+00:00,OK
10.000,0.7000,0.4650,75,2026-03-16T13:57:18.521192+00:00,OK
10.000,0.7500,0.5797,76,2026-03-16T13:57:19.622143+00:00,OK
10.000,0.8000,0.6958,77,2026-03-16T13:57:20.674943+00:00,OK
10.000,0.8500,0.8140,78,2026-03-16T13:57:21.767410+00:00,OK
10.000,0.9000,0.9324,79,2026-03-16T13:57:22.829286+00:00,OK
10.000,0.9500,1.0516,80,2026-03-16T13:57:23.866255+00:00,OK
10.000,1.0000,1.1708,81,2026-03-16T13:57:24.912227+00:00,OK
10.000,1.0500,1.2900,82,2026-03-16T13:57:25.982245+00:00,OK
10.000,1.1000,1.4089,83,2026-03-16T13:57:27.017934+00:00,OK
10.000,1.1500,1.5270,84,2026-03-16T13:57:28.072537+00:00,OK
10.000,1.2000,1.6449,85,2026-03-16T13:57:29.150955+00:00,OK
10.000,1.2500,1.7646,86,2026-03-16T13:57:30.171659+00:00,OK
10.000,1.3000,1.8845,87,2026-03-16T13:57:31.307246+00:00,OK
10.000,1.3500,2.0034,88,2026-03-16T13:57:32.379527+00:00,OK
10.000,1.4000,2.1217,89,2026-03-16T13:57:33.457182+00:00,OK
10.000,1.4500,2.2420,90,2026-03-16T13:57:34.554382+00:00,OK
10.000,1.5000,2.3684,91,2026-03-16T13:57:35.657382+00:00,OK
10.000,1.5500,2.4826,92,2026-03-16T13:57:36.723547+00:00,OK
10.000,1.6000,2.6024,93,2026-03-16T13:57:37.824308+00:00,OK
10.000,1.6500,2.7184,94,2026-03-16T13:57:38.908443+00:00,OK
10.000,1.7000,2.8408,95,2026-03-16T13:57:39.957055+00:00,OK
10.000,1.7500,2.9574,96,2026-03-16T13:57:41.011467+00:00,OK
10.000,1.8000,3.0778,97,2026-03-16T13:57:42.062545+00:00,OK
10.000,1.8500,3.1976,98,2026-03-16T13:57:43.130269+00:00,OK
10.000,1.9000,3.3191,99,2026-03-16T13:57:44.198578+00:00,OK
10.000,1.9500,3.4355,100,2026-03-16T13:57:45.248830+00:00,OK
10.000,2.0000,3.5532,101,2026-03-16T13:57:46.316364+00:00,OK
10.000,2.0500,3.6730,102,2026-03-16T13:57:47.400897+00:00,OK
10.000,2.1000,3.7911,103,2026-03-16T13:57:48.479501+00:00,OK
10.000,2.1500,3.9127,104,2026-03-16T13:57:49.553218+00:00,OK
10.000,2.2000,4.0330,105,2026-03-16T13:57:50.638492+00:00,OK
10.000,2.2500,4.1549,106,2026-03-16T13:57:51.722303+00:00,OK
10.000,2.3000,4.2782,107,2026-03-16T13:57:52.773492+00:00,OK
10.000,2.3500,4.3984,108,2026-03-16T13:57:53.857524+00:00,OK
10.000,2.4000,4.5224,109,2026-03-16T13:57:54.912096+00:00,OK
10.000,2.4500,4.6413,110,2026-03-16T13:57:55.976306+00:00,OK
10.000,2.5000,4.7372,111,2026-03-16T13:57:57.028663+00:00,OK
10.000,2.5500,4.7394,112,2026-03-16T13:57:58.095510+00:00,OK
10.000,2.6000,4.7393,113,2026-03-16T13:57:59.162720+00:00,OK
10.000,2.6500,4.7382,114,2026-03-16T13:58:00.214607+00:00,OK
10.000,2.7000,4.7382,115,2026-03-16T13:58:01.271642+00:00,OK
10.000,2.7500,4.7377,116,2026-03-16T13:58:02.315915+00:00,OK
10.000,2.8000,4.7391,117,2026-03-16T13:58:03.418320+00:00,OK
10.000,2.8500,4.7378,118,2026-03-16T13:58:04.519414+00:00,OK
10.000,2.9000,4.7385,119,2026-03-16T13:58:05.602952+00:00,OK
10.000,2.9500,4.7382,120,2026-03-16T13:58:06.653951+00:00,OK
10.000,3.0000,4.7381,121,2026-03-16T13:58:07.721705+00:00,OK
15.000,0.0000,0.0003,122,2026-03-16T13:58:09.257956+00:00,OK
15.000,0.0500,0.0002,123,2026-03-16T13:58:10.375761+00:00,OK
15.000,0.1000,0.0002,124,2026-03-16T13:58:11.476599+00:00,OK
15.000,0.1500,0.0004,125,2026-03-16T13:58:12.560979+00:00,OK
15.000,0.2000,0.0047,126,2026-03-16T13:58:13.661567+00:00,OK
15.000,0.2500,0.0187,127,2026-03-16T13:58:14.712069+00:00,OK
15.000,0.3000,0.0482,128,2026-03-16T13:58:15.763588+00:00,OK
15.000,0.3500,0.1007,129,2026-03-16T13:58:16.831525+00:00,OK
15.000,0.4000,0.2442,130,2026-03-16T13:58:17.905930+00:00,OK
15.000,0.4500,0.4157,131,2026-03-16T13:58:18.966751+00:00,OK
15.000,0.5000,0.5893,132,2026-03-16T13:58:20.101953+00:00,OK
15.000,0.5500,0.7647,133,2026-03-16T13:58:21.204099+00:00,OK
15.000,0.6000,0.9417,134,2026-03-16T13:58:22.254610+00:00,OK
15.000,0.6500,1.1186,135,2026-03-16T13:58:23.322527+00:00,OK
15.000,0.7000,1.2972,136,2026-03-16T13:58:24.355955+00:00,OK
15.000,0.7500,1.4761,137,2026-03-16T13:58:25.423529+00:00,OK
15.000,0.8000,1.6542,138,2026-03-16T13:58:26.475433+00:00,OK
15.000,0.8500,1.8337,139,2026-03-16T13:58:27.559333+00:00,OK
15.000,0.9000,2.0139,140,2026-03-16T13:58:28.593688+00:00,OK
15.000,0.9500,2.1941,141,2026-03-16T13:58:29.686467+00:00,OK
15.000,1.0000,2.3796,142,2026-03-16T13:58:30.746980+00:00,OK
15.000,1.0500,2.5570,143,2026-03-16T13:58:31.813412+00:00,OK
15.000,1.1000,2.7384,144,2026-03-16T13:58:32.871991+00:00,OK
15.000,1.1500,2.9161,145,2026-03-16T13:58:33.948622+00:00,OK
15.000,1.2000,3.0960,146,2026-03-16T13:58:34.967754+00:00,OK
15.000,1.2500,3.2774,147,2026-03-16T13:58:36.067901+00:00,OK
15.000,1.3000,3.4579,148,2026-03-16T13:58:37.168678+00:00,OK
15.000,1.3500,3.6388,149,2026-03-16T13:58:38.220156+00:00,OK
15.000,1.4000,3.8193,150,2026-03-16T13:58:39.354600+00:00,OK
15.000,1.4500,3.9986,151,2026-03-16T13:58:40.421771+00:00,OK
15.000,1.5000,4.1823,152,2026-03-16T13:58:41.514140+00:00,OK
15.000,1.5500,4.3587,153,2026-03-16T13:58:42.574822+00:00,OK
15.000,1.6000,4.5379,154,2026-03-16T13:58:43.609743+00:00,OK
15.000,1.6500,4.7198,155,2026-03-16T13:58:44.643139+00:00,OK
15.000,1.7000,4.9018,156,2026-03-16T13:58:45.698838+00:00,OK
15.000,1.7500,5.0849,157,2026-03-16T13:58:46.744860+00:00,OK
15.000,1.8000,5.2712,158,2026-03-16T13:58:47.779454+00:00,OK
15.000,1.8500,5.4506,159,2026-03-16T13:58:48.848853+00:00,OK
15.000,1.9000,5.6408,160,2026-03-16T13:58:49.899921+00:00,OK
15.000,1.9500,5.8236,161,2026-03-16T13:58:50.999715+00:00,OK
15.000,2.0000,6.0019,162,2026-03-16T13:58:52.066986+00:00,OK
15.000,2.0500,6.1937,163,2026-03-16T13:58:53.119819+00:00,OK
15.000,2.1000,6.3732,164,2026-03-16T13:58:54.153084+00:00,OK
15.000,2.1500,6.5639,165,2026-03-16T13:58:55.220891+00:00,OK
15.000,2.2000,6.7526,166,2026-03-16T13:58:56.305799+00:00,OK
15.000,2.2500,6.9318,167,2026-03-16T13:58:57.356163+00:00,OK
15.000,2.3000,7.1306,168,2026-03-16T13:58:58.407272+00:00,OK
15.000,2.3500,7.3194,169,2026-03-16T13:58:59.458635+00:00,OK
15.000,2.4000,7.4948,170,2026-03-16T13:59:00.526625+00:00,OK
15.000,2.4500,7.6937,171,2026-03-16T13:59:01.610666+00:00,OK
15.000,2.5000,7.8335,172,2026-03-16T13:59:02.662973+00:00,OK
15.000,2.5500,7.8371,173,2026-03-16T13:59:03.712760+00:00,OK
15.000,2.6000,7.8385,174,2026-03-16T13:59:04.798146+00:00,OK
15.000,2.6500,7.8370,175,2026-03-16T13:59:05.831495+00:00,OK
15.000,2.7000,7.8361,176,2026-03-16T13:59:06.917033+00:00,OK
15.000,2.7500,7.8374,177,2026-03-16T13:59:08.050723+00:00,OK
15.000,2.8000,7.8366,178,2026-03-16T13:59:09.118420+00:00,OK
15.000,2.8500,7.8341,179,2026-03-16T13:59:10.219558+00:00,OK
15.000,2.9000,7.8341,180,2026-03-16T13:59:11.254238+00:00,OK
15.000,2.9500,7.8341,181,2026-03-16T13:59:12.321677+00:00,OK
15.000,3.0000,7.8356,182,2026-03-16T13:59:13.372846+00:00,OK
20.000,0.0000,0.0004,183,2026-03-16T13:59:14.875190+00:00,OK
20.000,0.0500,0.0003,184,2026-03-16T13:59:16.009132+00:00,OK
20.000,0.1000,0.0002,185,2026-03-16T13:59:17.076632+00:00,OK
20.000,0.1500,0.0035,186,2026-03-16T13:59:18.194268+00:00,OK
20.000,0.2000,0.0210,187,2026-03-16T13:59:19.245528+00:00,OK
20.000,0.2500,0.0598,188,2026-03-16T13:59:20.296798+00:00,OK
20.000,0.3000,0.1784,189,2026-03-16T13:59:21.380914+00:00,OK
20.000,0.3500,0.3974,190,2026-03-16T13:59:22.449147+00:00,OK
20.000,0.4000,0.6160,191,2026-03-16T13:59:23.516774+00:00,OK
20.000,0.4500,0.8396,192,2026-03-16T13:59:24.600896+00:00,OK
20.000,0.5000,1.0659,193,2026-03-16T13:59:25.669036+00:00,OK
20.000,0.5500,1.2917,194,2026-03-16T13:59:26.753509+00:00,OK
20.000,0.6000,1.5171,195,2026-03-16T13:59:27.821000+00:00,OK
20.000,0.6500,1.7427,196,2026-03-16T13:59:28.905940+00:00,OK
20.000,0.7000,1.9710,197,2026-03-16T13:59:30.006552+00:00,OK
20.000,0.7500,2.1985,198,2026-03-16T13:59:31.074587+00:00,OK
20.000,0.8000,2.4299,199,2026-03-16T13:59:32.159957+00:00,OK
20.000,0.8500,2.6578,200,2026-03-16T13:59:33.260157+00:00,OK
20.000,0.9000,2.8862,201,2026-03-16T13:59:34.295532+00:00,OK
20.000,0.9500,3.1155,202,2026-03-16T13:59:35.378680+00:00,OK
20.000,1.0000,3.3455,203,2026-03-16T13:59:36.413308+00:00,OK
20.000,1.0500,3.5748,204,2026-03-16T13:59:37.465230+00:00,OK
20.000,1.1000,3.8059,205,2026-03-16T13:59:38.538723+00:00,OK
20.000,1.1500,4.0335,206,2026-03-16T13:59:39.601329+00:00,OK
20.000,1.2000,4.2606,207,2026-03-16T13:59:40.668663+00:00,OK
20.000,1.2500,4.4916,208,2026-03-16T13:59:41.769656+00:00,OK
20.000,1.3000,4.7245,209,2026-03-16T13:59:42.819252+00:00,OK
20.000,1.3500,4.9582,210,2026-03-16T13:59:43.920515+00:00,OK
20.000,1.4000,5.1892,211,2026-03-16T13:59:44.972062+00:00,OK
20.000,1.4500,5.4207,212,2026-03-16T13:59:46.056420+00:00,OK
20.000,1.5000,5.6543,213,2026-03-16T13:59:47.107077+00:00,OK
20.000,1.5500,5.8895,214,2026-03-16T13:59:48.169901+00:00,OK
20.000,1.6000,6.1312,215,2026-03-16T13:59:49.209758+00:00,OK
20.000,1.6500,6.3620,216,2026-03-16T13:59:50.260614+00:00,OK
20.000,1.7000,6.5942,217,2026-03-16T13:59:51.296430+00:00,OK
20.000,1.7500,6.8252,218,2026-03-16T13:59:52.313624+00:00,OK
20.000,1.8000,7.0639,219,2026-03-16T13:59:53.380905+00:00,OK
20.000,1.8500,7.3106,220,2026-03-16T13:59:54.464768+00:00,OK
20.000,1.9000,7.5416,221,2026-03-16T13:59:55.549549+00:00,OK
20.000,1.9500,7.7750,222,2026-03-16T13:59:56.652101+00:00,OK
20.000,2.0000,8.0061,223,2026-03-16T13:59:57.751464+00:00,OK
20.000,2.0500,8.2330,224,2026-03-16T13:59:58.836365+00:00,OK
20.000,2.1000,8.4778,225,2026-03-16T13:59:59.920210+00:00,OK
20.000,2.1500,8.7070,226,2026-03-16T14:00:01.005104+00:00,OK
20.000,2.2000,8.9427,227,2026-03-16T14:00:02.073219+00:00,OK
20.000,2.2500,9.1820,228,2026-03-16T14:00:03.156841+00:00,OK
20.000,2.3000,9.4164,229,2026-03-16T14:00:04.191525+00:00,OK
20.000,2.3500,9.6577,230,2026-03-16T14:00:05.208935+00:00,OK
20.000,2.4000,9.8859,231,2026-03-16T14:00:06.261542+00:00,OK
20.000,2.4500,10.1282,232,2026-03-16T14:00:07.345091+00:00,OK
20.000,2.5000,10.3099,233,2026-03-16T14:00:08.362371+00:00,OK
20.000,2.5500,10.3130,234,2026-03-16T14:00:09.398129+00:00,OK
20.000,2.6000,10.3139,235,2026-03-16T14:00:10.448429+00:00,OK
20.000,2.6500,10.3129,236,2026-03-16T14:00:11.505733+00:00,OK
20.000,2.7000,10.3143,237,2026-03-16T14:00:12.567952+00:00,OK
20.000,2.7500,10.3115,238,2026-03-16T14:00:13.668425+00:00,OK
20.000,2.8000,10.3128,239,2026-03-16T14:00:14.769542+00:00,OK
20.000,2.8500,10.3130,240,2026-03-16T14:00:15.870417+00:00,OK
20.000,2.9000,10.3122,241,2026-03-16T14:00:16.921813+00:00,OK
20.000,2.9500,10.3118,242,2026-03-16T14:00:18.038873+00:00,OK
20.000,3.0000,10.3127,243,2026-03-16T14:00:19.089961+00:00,OK
25.000,0.0000,0.0005,244,2026-03-16T14:00:20.625093+00:00,OK
25.000,0.0500,0.0003,245,2026-03-16T14:00:21.726381+00:00,OK
25.000,0.1000,0.0006,246,2026-03-16T14:00:22.777573+00:00,OK
25.000,0.1500,0.0109,247,2026-03-16T14:00:23.852765+00:00,OK
25.000,0.2000,0.0527,248,2026-03-16T14:00:24.930401+00:00,OK
25.000,0.2500,0.1878,249,2026-03-16T14:00:25.981600+00:00,OK
25.000,0.3000,0.4544,250,2026-03-16T14:00:27.048384+00:00,OK
25.000,0.3500,0.7251,251,2026-03-16T14:00:28.099876+00:00,OK
25.000,0.4000,0.9964,252,2026-03-16T14:00:29.168515+00:00,OK
25.000,0.4500,1.2702,253,2026-03-16T14:00:30.251492+00:00,OK
25.000,0.5000,1.5469,254,2026-03-16T14:00:31.319933+00:00,OK
25.000,0.5500,1.8222,255,2026-03-16T14:00:32.404897+00:00,OK
25.000,0.6000,2.0963,256,2026-03-16T14:00:33.472112+00:00,OK
25.000,0.6500,2.3771,257,2026-03-16T14:00:34.606329+00:00,OK
25.000,0.7000,2.6516,258,2026-03-16T14:00:35.657562+00:00,OK
