sample,section,sweep_index,sweep_prefix,file_name,Voltage_V,Current_A,Time_s
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-4.2,-0.0007952,24.57
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-4.0,-0.0007573,24.85
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-3.8,-0.0007192,25.14
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-3.6,-0.0006814,25.5
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-3.4,-0.0006434,25.8
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-3.2,-0.0006054,26.08
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-3.0,-0.0005675,26.42
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-2.8,-0.0005296,26.74
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-2.6,-0.0004916,27.01
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-2.4,-0.0004535,27.3
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-2.2,-0.0004156,27.58
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-2.0,-0.0003778,27.88
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-1.8,-0.0003399,28.13
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-1.6,-0.0003021,28.43
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-1.4,-0.0002642,28.7
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-1.2,-0.0002263,29.01
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-1.0,-0.0001886,29.31
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-0.8,-0.0001508,29.63
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-0.6,-0.0001131,29.92
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-0.4,-7.537e-05,30.31
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-0.2,-3.762e-05,30.59
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,0.0,1.909e-07,30.98
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,0.2,3.802e-05,31.4
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,0.4,7.572e-05,31.7
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,0.6,0.0001134,32.14
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,0.8,0.0001511,32.41
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,1.0,0.0001887,32.69
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,1.2,0.0002264,32.99
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,1.4,0.0002641,33.27
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,1.6,0.0003017,33.6
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,1.8,0.0003393,33.96
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,2.0,0.0003769,34.25
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,2.2,0.0004146,34.56
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,2.4,0.0004521,34.91
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,2.6,0.0004896,35.24
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,2.8,0.000527,35.51
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.0,0.0005646,35.82
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.2,0.0006023,36.09
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.4,0.00064,36.38
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.6,0.0006774,36.65
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.8,0.0007152,36.97
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.0,0.0007526,37.24
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.2,0.00079,37.53
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.4,0.0008276,37.8
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.6,0.0008652,38.09
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.8,0.0009023,38.41
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,5.0,0.0009396,38.73
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.8,0.0009017,39.05
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.6,0.0008637,39.39
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.4,0.0008259,39.69
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.2,0.0007881,40.05
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.0,0.0007507,40.37
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.8,0.000713,40.65
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.6,0.0006755,40.94
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.4,0.0006379,41.22
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.2,0.0006002,41.5
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.0,0.0005627,41.78
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,2.8,0.0005253,42.05
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,2.6,0.0004878,42.34
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,2.4,0.0004502,42.6
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,2.2,0.0004129,42.89
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,2.0,0.0003754,43.17
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,1.8,0.0003378,43.49
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,1.6,0.0003003,43.77
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,1.4,0.0002629,44.1
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,1.2,0.0002253,44.42
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,1.0,0.0001879,44.72
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,0.8,0.0001504,45.06
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,0.6,0.0001128,45.37
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,0.4,7.54e-05,45.73
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,0.2,3.785e-05,46.04
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-0.0,3.213e-07,46.43
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-0.2,-3.745e-05,46.87
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-0.4,-7.503e-05,47.14
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-0.6,-0.0001126,47.55
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-0.8,-0.0001502,47.85
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-1.0,-0.0001878,48.13
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-1.2,-0.0002255,48.41
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-1.4,-0.0002632,48.73
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-1.6,-0.0003009,49.07
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-1.8,-0.0003385,49.36
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-2.0,-0.0003764,49.68
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-2.2,-0.0004142,50.0
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-2.4,-0.0004522,50.29
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-2.6,-0.0004901,50.57
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-2.8,-0.000528,50.88
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-3.0,-0.0005657,51.15
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-3.2,-0.0006037,51.44
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-3.4,-0.0006415,51.71
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-3.6,-0.0006797,52.01
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-3.8,-0.0007178,52.28
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-4.0,-0.0007557,52.57
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-4.2,-0.0007938,52.88
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-4.4,-0.0008321,53.15
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-4.6,-0.0008701,53.42
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-4.8,-0.0009085,53.71
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-5.0,-0.0009464,54.04
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-4.8,-0.0009085,54.34
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-4.6,-0.0008705,54.64
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-4.4,-0.0008327,54.95
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-4.2,-0.0007948,55.24
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-4.0,-0.000757,55.54
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-3.8,-0.0007189,55.83
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-3.6,-0.0006811,56.1
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-3.4,-0.0006431,56.36
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-3.2,-0.0006052,56.65
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-3.0,-0.0005674,56.95
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-2.8,-0.0005294,57.24
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-2.6,-0.0004913,57.54
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-2.4,-0.0004534,57.83
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-2.2,-0.0004156,58.12
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-2.0,-0.0003776,58.4
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-1.8,-0.0003398,58.68
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-1.6,-0.000302,58.99
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-1.4,-0.0002642,59.31
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-1.2,-0.0002264,59.64
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-1.0,-0.0001886,59.95
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-0.8,-0.0001509,60.25
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-0.6,-0.0001131,60.52
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-0.4,-7.541e-05,60.94
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,-0.2,-3.763e-05,61.23
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,0.0,1.89e-07,61.58
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,0.2,3.804e-05,61.97
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,0.4,7.577e-05,62.3
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,0.6,0.0001134,62.78
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,0.8,0.0001511,63.05
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,1.0,0.0001888,63.34
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,1.2,0.0002264,63.63
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,1.4,0.0002641,63.9
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,1.6,0.0003017,64.26
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,1.8,0.0003392,64.54
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,2.0,0.000377,64.86
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,2.2,0.0004145,65.15
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,2.4,0.0004521,65.44
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,2.6,0.0004898,65.78
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,2.8,0.0005273,66.11
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.0,0.0005649,66.39
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.2,0.0006023,66.67
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.4,0.0006398,66.97
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.6,0.0006774,67.26
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.8,0.0007147,67.52
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.0,0.000752,67.81
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.2,0.0007894,68.17
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.4,0.0008269,68.45
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.6,0.0008645,68.77
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.8,0.0009017,69.05
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,5.0,0.0009393,69.37
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.8,0.0009016,69.65
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.6,0.0008637,69.92
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.4,0.000826,70.21
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.2,0.0007884,70.51
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,4.0,0.0007508,70.79
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.8,0.0007131,71.09
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.6,0.0006755,71.36
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.4,0.0006379,71.64
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.2,0.0006004,71.92
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,3.0,0.0005629,72.21
5-ITO,G,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-G-end.txt,2.8,0.0005253,72.49
