Index	Time (s)	Voltage (V)
8410	-5.091200000e-01	6.348800000e+01
8411	-5.088000000e-01	6.553600000e+01
8412	-5.084800000e-01	6.348800000e+01
8413	-5.081600000e-01	6.348800000e+01
8414	-5.078400000e-01	7.168000000e+01
8415	-5.075200000e-01	6.553600000e+01
8416	-5.072000000e-01	6.348800000e+01
8417	-5.068800000e-01	7.372800000e+01
8418	-5.065600000e-01	6.553600000e+01
8419	-5.062400000e-01	6.963200000e+01
8420	-5.059200000e-01	7.168000000e+01
8421	-5.056000000e-01	6.963200000e+01
8422	-5.052800000e-01	6.348800000e+01
8423	-5.049600000e-01	6.144000000e+01
8424	-5.046400000e-01	6.758400000e+01
8425	-5.043200000e-01	6.758400000e+01
8426	-5.040000000e-01	6.553600000e+01
8427	-5.036800000e-01	6.758400000e+01
8428	-5.033600000e-01	6.758400000e+01
8429	-5.030400000e-01	6.553600000e+01
8430	-5.027200000e-01	6.553600000e+01
8431	-5.024000000e-01	6.348800000e+01
8432	-5.020800000e-01	6.348800000e+01
8433	-5.017600000e-01	6.348800000e+01
8434	-5.014400000e-01	6.144000000e+01
8435	-5.011200000e-01	6.348800000e+01
8436	-5.008000000e-01	6.758400000e+01
8437	-5.004800000e-01	6.348800000e+01
8438	-5.001600000e-01	6.144000000e+01
8439	-4.998400000e-01	6.758400000e+01
8440	-4.995200000e-01	6.963200000e+01
8441	-4.992000000e-01	5.939200000e+01
8442	-4.988800000e-01	6.553600000e+01
8443	-4.985600000e-01	6.144000000e+01
8444	-4.982400000e-01	6.553600000e+01
8445	-4.979200000e-01	6.348800000e+01
8446	-4.976000000e-01	6.348800000e+01
8447	-4.972800000e-01	6.144000000e+01
8448	-4.969600000e-01	6.758400000e+01
8449	-4.966400000e-01	6.348800000e+01
8450	-4.963200000e-01	6.553600000e+01
8451	-4.960000000e-01	6.758400000e+01
8452	-4.956800000e-01	6.553600000e+01
8453	-4.953600000e-01	6.144000000e+01
8454	-4.950400000e-01	6.553600000e+01
8455	-4.947200000e-01	6.553600000e+01
8456	-4.944000000e-01	6.348800000e+01
8457	-4.940800000e-01	6.348800000e+01
8458	-4.937600000e-01	6.144000000e+01
8459	-4.934400000e-01	6.144000000e+01
8460	-4.931200000e-01	6.553600000e+01
8461	-4.928000000e-01	6.348800000e+01
8462	-4.924800000e-01	6.144000000e+01
8463	-4.921600000e-01	6.144000000e+01
8464	-4.918400000e-01	6.553600000e+01
8465	-4.915200000e-01	6.553600000e+01
8466	-4.912000000e-01	6.144000000e+01
8467	-4.908800000e-01	6.348800000e+01
8468	-4.905600000e-01	6.553600000e+01
8469	-4.902400000e-01	6.348800000e+01
8470	-4.899200000e-01	6.553600000e+01
8471	-4.896000000e-01	6.553600000e+01
8472	-4.892800000e-01	5.939200000e+01
8473	-4.889600000e-01	6.553600000e+01
8474	-4.886400000e-01	6.553600000e+01
8475	-4.883200000e-01	6.553600000e+01
8476	-4.880000000e-01	6.553600000e+01
8477	-4.876800000e-01	6.553600000e+01
8478	-4.873600000e-01	6.553600000e+01
8479	-4.870400000e-01	6.758400000e+01
8480	-4.867200000e-01	6.758400000e+01
8481	-4.864000000e-01	6.963200000e+01
8482	-4.860800000e-01	6.144000000e+01
8483	-4.857600000e-01	6.963200000e+01
8484	-4.854400000e-01	5.939200000e+01
8485	-4.851200000e-01	6.348800000e+01
8486	-4.848000000e-01	6.348800000e+01
8487	-4.844800000e-01	6.758400000e+01
8488	-4.841600000e-01	6.553600000e+01
8489	-4.838400000e-01	6.553600000e+01
8490	-4.835200000e-01	6.553600000e+01
8491	-4.832000000e-01	6.553600000e+01
8492	-4.828800000e-01	6.553600000e+01
8493	-4.825600000e-01	6.144000000e+01
8494	-4.822400000e-01	6.553600000e+01
8495	-4.819200000e-01	6.758400000e+01
8496	-4.816000000e-01	5.939200000e+01
8497	-4.812800000e-01	6.348800000e+01
8498	-4.809600000e-01	6.553600000e+01
8499	-4.806400000e-01	6.553600000e+01
8500	-4.803200000e-01	6.348800000e+01
8501	-4.800000000e-01	6.758400000e+01
8502	-4.796800000e-01	6.144000000e+01
8503	-4.793600000e-01	6.348800000e+01
8504	-4.790400000e-01	5.939200000e+01
8505	-4.787200000e-01	6.758400000e+01
8506	-4.784000000e-01	5.939200000e+01
8507	-4.780800000e-01	6.144000000e+01
8508	-4.777600000e-01	6.348800000e+01
8509	-4.774400000e-01	6.963200000e+01
8510	-4.771200000e-01	6.553600000e+01
8511	-4.768000000e-01	6.348800000e+01
8512	-4.764800000e-01	7.168000000e+01
8513	-4.761600000e-01	6.963200000e+01
8514	-4.758400000e-01	6.553600000e+01
8515	-4.755200000e-01	6.144000000e+01
8516	-4.752000000e-01	6.348800000e+01
8517	-4.748800000e-01	5.939200000e+01
8518	-4.745600000e-01	6.553600000e+01
8519	-4.742400000e-01	6.758400000e+01
8520	-4.739200000e-01	6.553600000e+01
8521	-4.736000000e-01	6.348800000e+01
8522	-4.732800000e-01	6.553600000e+01
8523	-4.729600000e-01	5.734400000e+01
8524	-4.726400000e-01	6.553600000e+01
8525	-4.723200000e-01	6.553600000e+01
8526	-4.720000000e-01	5.939200000e+01
8527	-4.716800000e-01	6.553600000e+01
8528	-4.713600000e-01	6.348800000e+01
8529	-4.710400000e-01	6.553600000e+01
8530	-4.707200000e-01	6.553600000e+01
8531	-4.704000000e-01	6.963200000e+01
8532	-4.700800000e-01	6.758400000e+01
8533	-4.697600000e-01	6.144000000e+01
8534	-4.694400000e-01	6.758400000e+01
8535	-4.691200000e-01	6.144000000e+01
8536	-4.688000000e-01	6.348800000e+01
8537	-4.684800000e-01	5.939200000e+01
8538	-4.681600000e-01	6.553600000e+01
8539	-4.678400000e-01	6.144000000e+01
8540	-4.675200000e-01	6.348800000e+01
8541	-4.672000000e-01	6.348800000e+01
8542	-4.668800000e-01	6.758400000e+01
8543	-4.665600000e-01	6.144000000e+01
8544	-4.662400000e-01	6.348800000e+01
8545	-4.659200000e-01	6.144000000e+01
8546	-4.656000000e-01	6.758400000e+01
8547	-4.652800000e-01	6.348800000e+01
8548	-4.649600000e-01	6.758400000e+01
8549	-4.646400000e-01	6.758400000e+01
8550	-4.643200000e-01	6.553600000e+01
8551	-4.640000000e-01	6.144000000e+01
8552	-4.636800000e-01	6.348800000e+01
8553	-4.633600000e-01	6.348800000e+01
8554	-4.630400000e-01	6.144000000e+01
8555	-4.627200000e-01	6.758400000e+01
8556	-4.624000000e-01	6.758400000e+01
8557	-4.620800000e-01	6.348800000e+01
8558	-4.617600000e-01	6.348800000e+01
8559	-4.614400000e-01	6.348800000e+01
8560	-4.611200000e-01	6.758400000e+01
8561	-4.608000000e-01	6.553600000e+01
8562	-4.604800000e-01	6.348800000e+01
8563	-4.601600000e-01	6.758400000e+01
8564	-4.598400000e-01	6.348800000e+01
8565	-4.595200000e-01	6.553600000e+01
8566	-4.592000000e-01	6.348800000e+01
8567	-4.588800000e-01	6.758400000e+01
8568	-4.585600000e-01	6.553600000e+01
8569	-4.582400000e-01	6.553600000e+01
8570	-4.579200000e-01	5.939200000e+01
8571	-4.576000000e-01	6.348800000e+01
8572	-4.572800000e-01	6.348800000e+01
8573	-4.569600000e-01	6.758400000e+01
8574	-4.566400000e-01	6.348800000e+01
8575	-4.563200000e-01	6.963200000e+01
8576	-4.560000000e-01	6.348800000e+01
8577	-4.556800000e-01	6.758400000e+01
8578	-4.553600000e-01	6.553600000e+01
8579	-4.550400000e-01	6.963200000e+01
8580	-4.547200000e-01	6.144000000e+01
8581	-4.544000000e-01	6.553600000e+01
8582	-4.540800000e-01	6.758400000e+01
8583	-4.537600000e-01	6.553600000e+01
8584	-4.534400000e-01	7.168000000e+01
8585	-4.531200000e-01	6.758400000e+01
8586	-4.528000000e-01	6.758400000e+01
8587	-4.524800000e-01	6.553600000e+01
8588	-4.521600000e-01	6.348800000e+01
8589	-4.518400000e-01	6.144000000e+01
8590	-4.515200000e-01	6.144000000e+01
8591	-4.512000000e-01	5.939200000e+01
8592	-4.508800000e-01	5.939200000e+01
8593	-4.505600000e-01	5.734400000e+01
8594	-4.502400000e-01	5.939200000e+01
8595	-4.499200000e-01	6.144000000e+01
8596	-4.496000000e-01	6.348800000e+01
8597	-4.492800000e-01	6.758400000e+01
8598	-4.489600000e-01	5.939200000e+01
8599	-4.486400000e-01	6.553600000e+01
8600	-4.483200000e-01	6.553600000e+01
8601	-4.480000000e-01	5.734400000e+01
8602	-4.476800000e-01	6.553600000e+01
8603	-4.473600000e-01	6.348800000e+01
8604	-4.470400000e-01	6.144000000e+01
8605	-4.467200000e-01	6.348800000e+01
8606	-4.464000000e-01	6.144000000e+01
8607	-4.460800000e-01	5.939200000e+01
8608	-4.457600000e-01	6.758400000e+01
8609	-4.454400000e-01	6.553600000e+01
8610	-4.451200000e-01	6.758400000e+01
8611	-4.448000000e-01	6.553600000e+01
8612	-4.444800000e-01	6.758400000e+01
8613	-4.441600000e-01	5.734400000e+01
8614	-4.438400000e-01	6.348800000e+01
8615	-4.435200000e-01	6.553600000e+01
8616	-4.432000000e-01	6.758400000e+01
8617	-4.428800000e-01	6.758400000e+01
8618	-4.425600000e-01	6.348800000e+01
8619	-4.422400000e-01	6.144000000e+01
8620	-4.419200000e-01	6.348800000e+01
8621	-4.416000000e-01	6.144000000e+01
8622	-4.412800000e-01	6.758400000e+01
8623	-4.409600000e-01	6.758400000e+01
8624	-4.406400000e-01	6.348800000e+01
8625	-4.403200000e-01	6.348800000e+01
8626	-4.400000000e-01	6.348800000e+01
8627	-4.396800000e-01	6.553600000e+01
8628	-4.393600000e-01	6.963200000e+01
8629	-4.390400000e-01	6.553600000e+01
8630	-4.387200000e-01	6.144000000e+01
8631	-4.384000000e-01	6.348800000e+01
8632	-4.380800000e-01	6.553600000e+01
8633	-4.377600000e-01	5.939200000e+01
8634	-4.374400000e-01	6.553600000e+01
8635	-4.371200000e-01	6.758400000e+01
8636	-4.368000000e-01	6.553600000e+01
8637	-4.364800000e-01	6.348800000e+01
8638	-4.361600000e-01	6.553600000e+01
8639	-4.358400000e-01	6.348800000e+01
8640	-4.355200000e-01	5.939200000e+01
8641	-4.352000000e-01	6.144000000e+01
8642	-4.348800000e-01	5.939200000e+01
8643	-4.345600000e-01	6.348800000e+01
8644	-4.342400000e-01	5.939200000e+01
8645	-4.339200000e-01	6.758400000e+01
8646	-4.336000000e-01	5.939200000e+01
8647	-4.332800000e-01	6.144000000e+01
8648	-4.329600000e-01	6.758400000e+01
8649	-4.326400000e-01	6.553600000e+01
8650	-4.323200000e-01	6.348800000e+01
8651	-4.320000000e-01	6.553600000e+01
8652	-4.316800000e-01	6.553600000e+01
8653	-4.313600000e-01	6.348800000e+01
8654	-4.310400000e-01	6.348800000e+01
8655	-4.307200000e-01	6.144000000e+01
8656	-4.304000000e-01	6.144000000e+01
8657	-4.300800000e-01	5.939200000e+01
8658	-4.297600000e-01	6.348800000e+01
8659	-4.294400000e-01	6.348800000e+01
8660	-4.291200000e-01	6.348800000e+01
8661	-4.288000000e-01	5.939200000e+01
8662	-4.284800000e-01	5.939200000e+01
8663	-4.281600000e-01	5.734400000e+01
8664	-4.278400000e-01	5.734400000e+01
8665	-4.275200000e-01	6.553600000e+01
8666	-4.272000000e-01	6.758400000e+01
8667	-4.268800000e-01	5.939200000e+01
8668	-4.265600000e-01	6.144000000e+01
8669	-4.262400000e-01	6.758400000e+01
8670	-4.259200000e-01	6.553600000e+01
8671	-4.256000000e-01	6.144000000e+01
8672	-4.252800000e-01	5.939200000e+01
8673	-4.249600000e-01	6.963200000e+01
8674	-4.246400000e-01	5.939200000e+01
8675	-4.243200000e-01	5.939200000e+01
8676	-4.240000000e-01	6.553600000e+01
8677	-4.236800000e-01	6.348800000e+01
8678	-4.233600000e-01	5.939200000e+01
8679	-4.230400000e-01	6.144000000e+01
8680	-4.227200000e-01	6.144000000e+01
8681	-4.224000000e-01	5.734400000e+01
8682	-4.220800000e-01	6.144000000e+01
8683	-4.217600000e-01	5.939200000e+01
8684	-4.214400000e-01	5.734400000e+01
8685	-4.211200000e-01	5.734400000e+01
8686	-4.208000000e-01	5.939200000e+01
8687	-4.204800000e-01	5.734400000e+01
8688	-4.201600000e-01	5.734400000e+01
8689	-4.198400000e-01	6.758400000e+01
8690	-4.195200000e-01	5.939200000e+01
8691	-4.192000000e-01	6.144000000e+01
8692	-4.188800000e-01	6.553600000e+01
8693	-4.185600000e-01	6.144000000e+01
8694	-4.182400000e-01	6.553600000e+01
8695	-4.179200000e-01	6.553600000e+01
8696	-4.176000000e-01	6.758400000e+01
8697	-4.172800000e-01	6.553600000e+01
8698	-4.169600000e-01	6.348800000e+01
8699	-4.166400000e-01	5.939200000e+01
8700	-4.163200000e-01	6.553600000e+01
8701	-4.160000000e-01	5.939200000e+01
8702	-4.156800000e-01	6.348800000e+01
8703	-4.153600000e-01	6.348800000e+01
8704	-4.150400000e-01	6.553600000e+01
8705	-4.147200000e-01	6.758400000e+01
8706	-4.144000000e-01	6.758400000e+01
8707	-4.140800000e-01	6.963200000e+01
8708	-4.137600000e-01	6.758400000e+01
8709	-4.134400000e-01	6.144000000e+01
8710	-4.131200000e-01	6.348800000e+01
8711	-4.128000000e-01	6.348800000e+01
8712	-4.124800000e-01	6.553600000e+01
8713	-4.121600000e-01	6.758400000e+01
8714	-4.118400000e-01	6.553600000e+01
8715	-4.115200000e-01	6.553600000e+01
8716	-4.112000000e-01	6.348800000e+01
8717	-4.108800000e-01	6.963200000e+01
8718	-4.105600000e-01	6.144000000e+01
8719	-4.102400000e-01	6.553600000e+01
8720	-4.099200000e-01	6.144000000e+01
8721	-4.096000000e-01	5.939200000e+01
8722	-4.092800000e-01	5.939200000e+01
8723	-4.089600000e-01	6.348800000e+01
8724	-4.086400000e-01	5.734400000e+01
8725	-4.083200000e-01	6.553600000e+01
8726	-4.080000000e-01	6.758400000e+01
8727	-4.076800000e-01	6.758400000e+01
8728	-4.073600000e-01	6.348800000e+01
8729	-4.070400000e-01	6.553600000e+01
8730	-4.067200000e-01	6.348800000e+01
8731	-4.064000000e-01	6.144000000e+01
8732	-4.060800000e-01	6.553600000e+01
8733	-4.057600000e-01	6.553600000e+01
8734	-4.054400000e-01	6.758400000e+01
8735	-4.051200000e-01	6.758400000e+01
8736	-4.048000000e-01	5.939200000e+01
8737	-4.044800000e-01	5.939200000e+01
8738	-4.041600000e-01	6.144000000e+01
8739	-4.038400000e-01	6.144000000e+01
8740	-4.035200000e-01	5.939200000e+01
8741	-4.032000000e-01	5.939200000e+01
8742	-4.028800000e-01	6.553600000e+01
8743	-4.025600000e-01	6.144000000e+01
8744	-4.022400000e-01	6.144000000e+01
8745	-4.019200000e-01	6.144000000e+01
8746	-4.016000000e-01	6.348800000e+01
8747	-4.012800000e-01	6.144000000e+01
8748	-4.009600000e-01	5.734400000e+01
8749	-4.006400000e-01	6.963200000e+01
8750	-4.003200000e-01	6.553600000e+01
8751	-4.000000000e-01	7.168000000e+01
8752	-3.996800000e-01	6.758400000e+01
8753	-3.993600000e-01	6.963200000e+01
8754	-3.990400000e-01	7.168000000e+01
8755	-3.987200000e-01	6.758400000e+01
8756	-3.984000000e-01	6.758400000e+01
8757	-3.980800000e-01	6.963200000e+01
8758	-3.977600000e-01	6.963200000e+01
8759	-3.974400000e-01	6.348800000e+01
8760	-3.971200000e-01	6.963200000e+01
8761	-3.968000000e-01	6.758400000e+01
8762	-3.964800000e-01	6.758400000e+01
8763	-3.961600000e-01	6.758400000e+01
8764	-3.958400000e-01	6.348800000e+01
8765	-3.955200000e-01	6.553600000e+01
8766	-3.952000000e-01	6.144000000e+01
8767	-3.948800000e-01	6.144000000e+01
8768	-3.945600000e-01	6.553600000e+01
8769	-3.942400000e-01	6.144000000e+01
8770	-3.939200000e-01	6.348800000e+01
8771	-3.936000000e-01	6.144000000e+01
8772	-3.932800000e-01	6.144000000e+01
8773	-3.929600000e-01	6.963200000e+01
8774	-3.926400000e-01	6.348800000e+01
8775	-3.923200000e-01	6.144000000e+01
8776	-3.920000000e-01	6.348800000e+01
8777	-3.916800000e-01	6.758400000e+01
8778	-3.913600000e-01	6.963200000e+01
8779	-3.910400000e-01	6.963200000e+01
8780	-3.907200000e-01	7.577600000e+01
8781	-3.904000000e-01	6.144000000e+01
8782	-3.900800000e-01	7.372800000e+01
8783	-3.897600000e-01	6.758400000e+01
8784	-3.894400000e-01	6.348800000e+01
8785	-3.891200000e-01	6.144000000e+01
8786	-3.888000000e-01	6.758400000e+01
8787	-3.884800000e-01	6.348800000e+01
8788	-3.881600000e-01	6.144000000e+01
8789	-3.878400000e-01	6.144000000e+01
8790	-3.875200000e-01	5.939200000e+01
8791	-3.872000000e-01	5.939200000e+01
8792	-3.868800000e-01	6.348800000e+01
8793	-3.865600000e-01	6.144000000e+01
8794	-3.862400000e-01	6.144000000e+01
8795	-3.859200000e-01	6.144000000e+01
8796	-3.856000000e-01	6.144000000e+01
8797	-3.852800000e-01	5.734400000e+01
8798	-3.849600000e-01	5.939200000e+01
8799	-3.846400000e-01	6.144000000e+01
8800	-3.843200000e-01	6.144000000e+01
8801	-3.840000000e-01	6.144000000e+01
8802	-3.836800000e-01	6.144000000e+01
8803	-3.833600000e-01	5.529600000e+01
8804	-3.830400000e-01	6.144000000e+01
8805	-3.827200000e-01	6.553600000e+01
8806	-3.824000000e-01	5.939200000e+01
8807	-3.820800000e-01	6.144000000e+01
8808	-3.817600000e-01	5.734400000e+01
8809	-3.814400000e-01	5.734400000e+01
8810	-3.811200000e-01	5.734400000e+01
8811	-3.808000000e-01	6.144000000e+01
8812	-3.804800000e-01	6.144000000e+01
8813	-3.801600000e-01	6.348800000e+01
8814	-3.798400000e-01	5.734400000e+01
8815	-3.795200000e-01	6.553600000e+01
8816	-3.792000000e-01	5.734400000e+01
8817	-3.788800000e-01	5.734400000e+01
8818	-3.785600000e-01	6.144000000e+01
8819	-3.782400000e-01	6.758400000e+01
8820	-3.779200000e-01	6.144000000e+01
8821	-3.776000000e-01	6.348800000e+01
8822	-3.772800000e-01	6.144000000e+01
8823	-3.769600000e-01	6.144000000e+01
8824	-3.766400000e-01	6.758400000e+01
8825	-3.763200000e-01	6.348800000e+01
8826	-3.760000000e-01	6.553600000e+01
8827	-3.756800000e-01	6.553600000e+01
8828	-3.753600000e-01	5.939200000e+01
8829	-3.750400000e-01	6.144000000e+01
8830	-3.747200000e-01	5.939200000e+01
8831	-3.744000000e-01	5.939200000e+01
8832	-3.740800000e-01	6.144000000e+01
8833	-3.737600000e-01	5.939200000e+01
8834	-3.734400000e-01	5.939200000e+01
8835	-3.731200000e-01	6.144000000e+01
8836	-3.728000000e-01	5.529600000e+01
8837	-3.724800000e-01	5.939200000e+01
8838	-3.721600000e-01	5.939200000e+01
8839	-3.718400000e-01	6.553600000e+01
8840	-3.715200000e-01	5.939200000e+01
8841	-3.712000000e-01	5.734400000e+01
8842	-3.708800000e-01	5.939200000e+01
8843	-3.705600000e-01	6.348800000e+01
8844	-3.702400000e-01	6.348800000e+01
8845	-3.699200000e-01	6.348800000e+01
8846	-3.696000000e-01	6.144000000e+01
8847	-3.692800000e-01	6.348800000e+01
8848	-3.689600000e-01	5.734400000e+01
8849	-3.686400000e-01	5.939200000e+01
8850	-3.683200000e-01	6.144000000e+01
8851	-3.680000000e-01	5.734400000e+01
8852	-3.676800000e-01	6.348800000e+01
8853	-3.673600000e-01	6.348800000e+01
8854	-3.670400000e-01	6.348800000e+01
8855	-3.667200000e-01	6.348800000e+01
8856	-3.664000000e-01	5.529600000e+01
8857	-3.660800000e-01	6.144000000e+01
8858	-3.657600000e-01	5.734400000e+01
8859	-3.654400000e-01	6.348800000e+01
8860	-3.651200000e-01	6.553600000e+01
8861	-3.648000000e-01	6.758400000e+01
8862	-3.644800000e-01	6.553600000e+01
8863	-3.641600000e-01	6.963200000e+01
8864	-3.638400000e-01	6.758400000e+01
8865	-3.635200000e-01	6.758400000e+01
8866	-3.632000000e-01	6.758400000e+01
8867	-3.628800000e-01	6.553600000e+01
8868	-3.625600000e-01	6.144000000e+01
8869	-3.622400000e-01	6.348800000e+01
8870	-3.619200000e-01	6.144000000e+01
8871	-3.616000000e-01	6.553600000e+01
8872	-3.612800000e-01	6.348800000e+01
8873	-3.609600000e-01	6.348800000e+01
8874	-3.606400000e-01	6.758400000e+01
8875	-3.603200000e-01	6.553600000e+01
8876	-3.600000000e-01	5.939200000e+01
8877	-3.596800000e-01	6.348800000e+01
8878	-3.593600000e-01	5.324800000e+01
8879	-3.590400000e-01	5.734400000e+01
8880	-3.587200000e-01	6.348800000e+01
8881	-3.584000000e-01	6.144000000e+01
8882	-3.580800000e-01	5.939200000e+01
8883	-3.577600000e-01	5.939200000e+01
8884	-3.574400000e-01	6.144000000e+01
8885	-3.571200000e-01	5.734400000e+01
8886	-3.568000000e-01	6.144000000e+01
8887	-3.564800000e-01	6.144000000e+01
8888	-3.561600000e-01	6.348800000e+01
8889	-3.558400000e-01	6.144000000e+01
8890	-3.555200000e-01	6.144000000e+01
8891	-3.552000000e-01	5.939200000e+01
8892	-3.548800000e-01	6.348800000e+01
8893	-3.545600000e-01	5.939200000e+01
8894	-3.542400000e-01	6.144000000e+01
8895	-3.539200000e-01	6.144000000e+01
8896	-3.536000000e-01	6.144000000e+01
8897	-3.532800000e-01	5.939200000e+01
8898	-3.529600000e-01	6.144000000e+01
8899	-3.526400000e-01	6.348800000e+01
8900	-3.523200000e-01	5.939200000e+01
8901	-3.520000000e-01	5.734400000e+01
8902	-3.516800000e-01	6.348800000e+01
8903	-3.513600000e-01	6.144000000e+01
8904	-3.510400000e-01	5.939200000e+01
8905	-3.507200000e-01	6.144000000e+01
8906	-3.504000000e-01	5.734400000e+01
8907	-3.500800000e-01	6.348800000e+01
8908	-3.497600000e-01	5.939200000e+01
8909	-3.494400000e-01	6.553600000e+01
8910	-3.491200000e-01	6.348800000e+01
8911	-3.488000000e-01	5.939200000e+01
8912	-3.484800000e-01	6.144000000e+01
8913	-3.481600000e-01	6.758400000e+01
8914	-3.478400000e-01	6.348800000e+01
8915	-3.475200000e-01	6.758400000e+01
8916	-3.472000000e-01	6.144000000e+01
8917	-3.468800000e-01	6.144000000e+01
8918	-3.465600000e-01	6.348800000e+01
8919	-3.462400000e-01	6.553600000e+01
8920	-3.459200000e-01	6.553600000e+01
8921	-3.456000000e-01	6.553600000e+01
8922	-3.452800000e-01	6.144000000e+01
8923	-3.449600000e-01	6.553600000e+01
8924	-3.446400000e-01	6.144000000e+01
8925	-3.443200000e-01	6.348800000e+01
8926	-3.440000000e-01	5.939200000e+01
8927	-3.436800000e-01	6.144000000e+01
8928	-3.433600000e-01	5.939200000e+01
8929	-3.430400000e-01	5.939200000e+01
8930	-3.427200000e-01	5.529600000e+01
8931	-3.424000000e-01	5.734400000e+01
8932	-3.420800000e-01	6.348800000e+01
8933	-3.417600000e-01	5.939200000e+01
8934	-3.414400000e-01	6.144000000e+01
8935	-3.411200000e-01	6.348800000e+01
8936	-3.408000000e-01	5.939200000e+01
8937	-3.404800000e-01	6.758400000e+01
8938	-3.401600000e-01	6.144000000e+01
8939	-3.398400000e-01	6.348800000e+01
8940	-3.395200000e-01	5.734400000e+01
8941	-3.392000000e-01	6.553600000e+01
8942	-3.388800000e-01	5.529600000e+01
8943	-3.385600000e-01	6.348800000e+01
8944	-3.382400000e-01	5.939200000e+01
8945	-3.379200000e-01	5.734400000e+01
8946	-3.376000000e-01	5.939200000e+01
8947	-3.372800000e-01	6.348800000e+01
8948	-3.369600000e-01	6.348800000e+01
8949	-3.366400000e-01	6.144000000e+01
8950	-3.363200000e-01	6.144000000e+01
8951	-3.360000000e-01	6.144000000e+01
8952	-3.356800000e-01	6.144000000e+01
8953	-3.353600000e-01	5.939200000e+01
8954	-3.350400000e-01	6.758400000e+01
8955	-3.347200000e-01	6.348800000e+01
8956	-3.344000000e-01	6.348800000e+01
8957	-3.340800000e-01	6.144000000e+01
8958	-3.337600000e-01	6.963200000e+01
8959	-3.334400000e-01	6.758400000e+01
8960	-3.331200000e-01	5.939200000e+01
8961	-3.328000000e-01	6.348800000e+01
8962	-3.324800000e-01	5.734400000e+01
8963	-3.321600000e-01	5.734400000e+01
8964	-3.318400000e-01	5.939200000e+01
8965	-3.315200000e-01	5.939200000e+01
8966	-3.312000000e-01	5.939200000e+01
8967	-3.308800000e-01	5.734400000e+01
8968	-3.305600000e-01	6.348800000e+01
8969	-3.302400000e-01	6.348800000e+01
8970	-3.299200000e-01	6.553600000e+01
8971	-3.296000000e-01	6.144000000e+01
8972	-3.292800000e-01	7.168000000e+01
8973	-3.289600000e-01	6.348800000e+01
8974	-3.286400000e-01	6.963200000e+01
8975	-3.283200000e-01	6.348800000e+01
8976	-3.280000000e-01	6.348800000e+01
8977	-3.276800000e-01	6.348800000e+01
8978	-3.273600000e-01	6.963200000e+01
8979	-3.270400000e-01	6.553600000e+01
8980	-3.267200000e-01	6.758400000e+01
8981	-3.264000000e-01	6.758400000e+01
8982	-3.260800000e-01	6.553600000e+01
8983	-3.257600000e-01	6.144000000e+01
8984	-3.254400000e-01	6.144000000e+01
8985	-3.251200000e-01	6.553600000e+01
8986	-3.248000000e-01	6.144000000e+01
8987	-3.244800000e-01	6.348800000e+01
8988	-3.241600000e-01	6.144000000e+01
8989	-3.238400000e-01	7.168000000e+01
8990	-3.235200000e-01	6.348800000e+01
8991	-3.232000000e-01	6.144000000e+01
8992	-3.228800000e-01	6.348800000e+01
8993	-3.225600000e-01	6.553600000e+01
8994	-3.222400000e-01	6.963200000e+01
8995	-3.219200000e-01	6.963200000e+01
8996	-3.216000000e-01	6.553600000e+01
8997	-3.212800000e-01	6.553600000e+01
8998	-3.209600000e-01	5.939200000e+01
8999	-3.206400000e-01	6.553600000e+01
9000	-3.203200000e-01	6.348800000e+01
9001	-3.200000000e-01	6.348800000e+01
9002	-3.196800000e-01	6.553600000e+01
9003	-3.193600000e-01	6.144000000e+01
9004	-3.190400000e-01	6.758400000e+01
9005	-3.187200000e-01	6.553600000e+01
9006	-3.184000000e-01	6.144000000e+01
9007	-3.180800000e-01	6.963200000e+01
9008	-3.177600000e-01	6.144000000e+01
9009	-3.174400000e-01	7.168000000e+01
9010	-3.171200000e-01	5.939200000e+01
9011	-3.168000000e-01	6.144000000e+01
9012	-3.164800000e-01	6.553600000e+01
9013	-3.161600000e-01	6.348800000e+01
9014	-3.158400000e-01	6.553600000e+01
9015	-3.155200000e-01	6.553600000e+01
9016	-3.152000000e-01	6.144000000e+01
9017	-3.148800000e-01	6.144000000e+01
9018	-3.145600000e-01	6.144000000e+01
9019	-3.142400000e-01	6.758400000e+01
9020	-3.139200000e-01	6.553600000e+01
9021	-3.136000000e-01	6.553600000e+01
9022	-3.132800000e-01	6.553600000e+01
9023	-3.129600000e-01	6.348800000e+01
9024	-3.126400000e-01	6.144000000e+01
9025	-3.123200000e-01	6.144000000e+01
9026	-3.120000000e-01	6.144000000e+01
9027	-3.116800000e-01	6.758400000e+01
9028	-3.113600000e-01	6.348800000e+01
9029	-3.110400000e-01	6.758400000e+01
9030	-3.107200000e-01	6.144000000e+01
9031	-3.104000000e-01	6.348800000e+01
9032	-3.100800000e-01	6.553600000e+01
9033	-3.097600000e-01	6.758400000e+01
9034	-3.094400000e-01	6.963200000e+01
9035	-3.091200000e-01	6.553600000e+01
9036	-3.088000000e-01	6.758400000e+01
9037	-3.084800000e-01	6.348800000e+01
9038	-3.081600000e-01	6.553600000e+01
9039	-3.078400000e-01	6.348800000e+01
9040	-3.075200000e-01	5.734400000e+01
9041	-3.072000000e-01	5.939200000e+01
9042	-3.068800000e-01	6.758400000e+01
9043	-3.065600000e-01	6.963200000e+01
9044	-3.062400000e-01	7.577600000e+01
